"G1_cell1"	"G1_cell2"	"G1_cell3"	"G1_cell4"	"G1_cell5"	"G1_cell6"	"G1_cell7"	"G1_cell8"	"G1_cell9"	"G1_cell10"	"G1_cell11"	"G1_cell12"	"G1_cell13"	"G1_cell14"	"G1_cell15"	"G1_cell16"	"G1_cell17"	"G1_cell18"	"G1_cell19"	"G1_cell20"	"S_cell1"	"S_cell2"	"S_cell3"	"S_cell4"	"S_cell5"	"S_cell6"	"S_cell7"	"G2M_cell1"	"G2M_cell2"	"G2M_cell3"	"G2M_cell4"	"G2M_cell5"	"G2M_cell6"	"G2M_cell7"	"G2M_cell8"
"Gm10059"	4.82684843498875	5.24291875147754	4.72435559136667	4.27408271123934	4.43225792667421	4.22522093578132	4.86905707009429	4.7353759507943	4.84921366724694	4.68179218791344	5.77629089448351	4.55622706833884	4.79506558265962	5.06399468634576	4.93856809205928	4.56947893982667	4.96307177791263	4.76301844494321	4.86905707009429	4.49310289053248	4.36445337002528	4.47830529419365	3.91218038574802	4.12276381609406	3.69573775654603	3.88047003536739	3.84891833407306	3.64999476327141	3.56141168127291	4.27089517597999	4.242579642118	4.00386304948889	4.63387290269912	3.89012562569305	4.26905559485487
"Rpl18"	8.84300396562934	9.37600814518612	9.05295652089169	8.81876430024263	8.63791449459186	8.76236210496244	9.25518676174738	9.07814013095108	9.20060930158169	8.60585727320801	9.2014329283711	8.82059064628229	8.92759428079533	9.11010480556713	9.47786145692882	9.31186862916528	8.80258421704377	8.76234549329542	9.25518676174738	9.16274377663714	8.79101633195362	9.2685981397526	8.92169219795988	8.56249811734878	8.66698377006666	8.42007390406926	9.02732272033729	8.36068031435384	8.62586953938483	8.55135451287487	8.55781978409722	8.4867143730307	8.93675864925186	8.38906339820359	8.55785423903023
"Rpl26-ps4"	1.6011925547483	1.52966605147351	1.27654430803358	1.69004603716538	1.77930175020562	1.43260136074724	1.7336406817379	1.38887282970346	1.49956274036109	1.98641093525204	2.30058355609503	1.85123132704222	1.43199194295126	1.72489033716605	1.73579942537751	1.76276125902339	2.03302471868276	1.63570332152286	1.7336406817379	1.88707679582714	1.68423077001093	1.49044690567859	1.21798754474749	1.69585577086929	0.987446755136223	1.26612687216906	1.42951955815663	0.934760295504509	1.22636055349788	1.19228255526955	1.67379157768386	1.74704360410353	1.35299010589183	1.2748043405681	1.09998860868666
"Gm10063"	7.297659152581	7.47069954142369	6.91324846871513	7.19282540355239	7.24206892257224	7.13625291939713	7.26114526779326	6.87435435351879	7.10140845822526	7.13869161838568	7.96015256705942	7.18079433463067	7.22235055681044	7.23748723754575	7.37537833796243	7.23810852649247	7.17323739080253	6.70792505453088	7.26114526779326	7.26863088675773	7.13734981935777	7.01549310913714	6.82612896430577	6.54483155194588	6.47855931643403	5.73689976970333	6.63482701953787	6.23153993068991	7.02444158319452	6.48936149557036	6.40814968458784	6.92148393743373	7.14016513459945	6.27201758852595	6.65129283795615
"Gm11942"	10.5331642314794	11.1603000460764	10.4014555455891	10.1794239644367	10.3973965478016	9.89653070407992	10.5563719333609	10.2143798390113	10.4036724860548	9.69343816988559	11.3589313619866	10.4270928085047	10.4151079416529	10.6851166973501	10.5331155511523	10.6849940154746	10.0600338691522	9.83274605385879	10.5563719333609	10.1444670603273	10.0636512380395	10.2058298965619	9.99777224751758	9.91878871597801	9.94847820385817	9.25390892523695	9.62725297844654	9.6450711486171	9.97813841506996	9.94359758611865	9.93047715598106	9.8612001453554	9.85615314948197	9.94892638657395	9.79590977666258
"Gm9000"	10.8250223640447	10.6426293775209	11.0108287817103	10.6205955738821	11.1865909312435	10.9288736386545	11.2618481093225	11.0932458833675	11.0080153638225	10.9797395671288	11.6029818096095	11.3527276330165	11.3296506040885	11.4145901099212	11.3152741223849	11.4995718685646	10.795000624194	10.9449609063055	11.2618481093225	11.039158961379	10.9930232813612	10.8400540345796	10.5802491442486	10.8269059390228	10.5100817175806	9.91879914919127	10.2490067580917	10.1806924099738	10.6561477391029	10.6974367603522	10.5988806486104	10.8363502276739	11.0840709104424	10.4547825103837	10.6525671602535
"Rps26-ps1"	9.73637317861009	10.2035437752827	9.73705463275311	9.00987899187319	9.84278560076263	9.38554967499967	9.63808470080729	10.1314325761254	9.64479904349596	9.89448281307951	10.5910547740368	9.91377353904523	9.72821985076749	10.4456977392615	9.74065777162389	9.90546071748014	9.79437362466068	9.10147937201262	9.63808470080729	10.0438202060564	9.35499423306031	9.43257530538597	9.2128611165929	8.76254814256653	8.81199755922904	8.5727987393971	9.25750806227031	8.77172054630927	9.32037185023245	9.19843767448015	9.37102951597174	9.11845317248449	9.36423097740977	9.16684095236899	8.73271691911542
"Rpl21-ps6"	5.27268763157252	5.17801343731533	5.00817311636353	4.90216525267158	5.54200106617565	4.67418379206669	4.77015774602865	4.77712509683983	4.85814515453368	4.86351727261009	5.49994790831854	5.2778434455051	5.30573710351174	5.25059782304823	5.53694498100818	5.28625648526331	5.26619435211683	4.82170511355804	4.77015774602865	5.40763827044263	5.03752718712021	4.88146395917684	4.76592719089693	4.91095806539386	4.57186486981703	4.24372238902593	4.66969578495039	4.68186525924321	4.79517990245574	4.61735138382404	4.69642232785198	4.54314939704371	5.04529879890063	4.57248953784235	4.49510031199793
"Gm10072"	6.79783010059369	7.34825012699392	6.83606298253052	6.59277245216815	7.15177765473205	6.6950751384168	6.91424160302235	6.79359680697724	6.96128761724567	6.80653028925957	7.76466595058085	7.25900878499395	7.29356361053124	7.69248299431275	7.39025495632187	6.98809385602591	6.82160818207442	6.78993786898019	6.91424160302235	6.84105479378415	7.00857428489574	6.77695934739093	6.32553932589763	6.10931876577915	6.4759376632235	6.01751664969838	6.35735318050413	5.93668269129748	6.59025318924472	6.4590397425622	6.59794676070178	6.62588268647347	6.8157163101713	6.32812377089193	6.53365522677348
"Gm10073"	11.4649796167178	12.0863684709438	11.3900614488384	11.0773097690402	11.3454052467178	10.7944889740437	11.443917400773	11.1939565029591	11.2772699621316	10.6401635789449	12.2835716791002	11.3665407878453	11.3515963087048	11.6017707884077	11.4401372553629	11.5215857182706	10.915655340472	10.7411382976379	11.443917400773	10.9974123825696	10.9682059786769	11.1164609317691	10.9307964631972	10.7810481889182	10.9122756113448	10.13806696646	10.6131264273691	10.5402733665584	10.7851254747209	10.845113646618	10.8078861739687	10.7466906584164	10.7946676661445	10.8706960698131	10.7048546774586
"Gm10076"	9.12605911607068	9.09356545780919	9.05858978940503	8.7552848564884	8.95595788205459	8.89848348817783	9.33754608604155	9.27618955777265	9.23703544027762	8.88035799239231	10.4538570598689	8.69087450038317	9.17346477595015	9.5385730821384	9.37567590184528	9.4611233339241	9.10026547759248	9.04509070728954	9.33754608604155	9.16733283612449	9.06286644570446	8.85685189327723	8.68019423271218	9.00219336979647	8.52248345211948	8.70471637401903	9.00137722889864	8.45744654790698	9.17210993076484	8.47105329912108	8.88214474447656	8.68966258443852	8.63890647803141	8.66054148107363	8.64119195891486
"Pop5"	0.244593620418541	6.72559120875096	7.30938540093218	6.16654875425624	0.622119778312482	5.21280276576514	6.83993440055457	7.2788675701031	6.35427406956359	0.386753568549492	7.0617653989307	7.66294602976806	7.05409959164212	7.65547347931532	8.04090338667335	5.62343965414733	5.90421672897159	6.50070805815843	6.83993440055457	4.73966991453872	4.89254645942996	5.26852422235141	6.17211143129715	0.300497458668529	0	0.140791741392756	7.71271269893436	6.92514493823326	6.99750694401512	4.30062894552696	5.81324761599259	5.75763668829481	6.93090288323317	6.05386073484673	5.90998426161485
"Gm2228"	1.76127250609238	2.3177816070597	1.74555574421688	1.83975807969664	2.44544332682554	1.5933537709803	2.4337179585479	1.8696227122744	1.99390256664528	2.06674019427268	2.29469426014185	2.33318612747653	1.86021991158565	2.31787420232772	2.07842197154864	1.9948295042425	2.05822643258507	1.79571708418886	2.4337179585479	2.28813704646158	2.03562742849482	1.94828685896633	1.92490559302318	1.58292204947126	1.63509963290375	1.37477798436433	1.47715402908308	1.30831427200576	1.39237787730429	1.49579236220702	1.61976043640359	1.81172173352492	1.88497295341565	1.43623114672405	1.81868289101455
"Gm15454"	7.27931342259065	7.70736603491145	7.19444169207351	7.11770543070149	7.41778501880219	7.24702554714919	7.43272561830458	7.51802362173223	7.27501636239129	7.40733575416149	8.1878221716582	7.06455955374729	7.23175879049588	7.71832737371273	7.61477608879515	7.67739548326346	7.65722554238904	7.38660404420245	7.43272561830458	7.14002194210735	6.86595592042896	7.09718938723511	7.07315613233232	7.58016810174778	7.12289010052196	7.12477270444749	7.72687888838086	6.68963463200372	7.26912667914942	6.98045950621191	7.06487207615742	7.03622857131774	7.2868719091889	6.80309784950483	6.97917936602097
"Rpl36a-ps1"	8.26439568255181	8.06550768871292	7.43046927846759	7.72020320888202	7.66665719018012	7.38325500011277	7.70779394591642	7.70456076679992	7.95698592461258	7.62011716502868	8.54857148571741	8.01867311605427	7.4875265451331	7.85832918983977	7.71984739843298	7.66696247363171	7.5319896037448	8.05403445280154	7.70779394591642	7.90482124933054	7.08643349310116	7.35371143966409	6.37792020516164	6.89835348555455	7.06266141243142	6.1089718319551	6.25820608074085	6.96360127899177	7.34702778174228	6.93602539966154	6.99174857797006	7.32210842049736	7.19663654917271	6.96163490313654	7.16780950218298
"Rps16-ps2"	11.24945719283	11.5236354610649	11.4806639976193	11.0782442262205	11.3828347419223	11.1251357540202	11.4253522971102	11.3486341104616	11.0399128996093	10.9275039128699	12.0344550953272	11.2384286248068	11.4019621182897	11.7121873510807	11.7719928393267	11.1018706483794	11.295137545465	11.1447665683396	11.4253522971102	11.5183777683749	11.2841126964372	11.0397004659772	11.0027868926226	10.7540941357442	10.4483125068547	10.7461699814649	11.3810507936015	10.4824550531453	11.1088511170402	10.6401816587364	10.9524209362435	10.9080548014289	11.2436143429637	10.9152445130891	10.9718811970415
"Rps10-ps1"	8.46592958358694	9.44470847350342	9.31472371186447	8.72585019962716	8.57035287275571	8.71204544855369	9.02248433369156	8.65294174681483	8.93191348224584	8.870827047753	9.37925705427983	9.09324060055062	8.870164331356	9.03236812704557	9.04871844951033	8.85157728178244	8.62254971963479	8.53435735945864	9.02248433369156	8.91335918320182	9.29577122987619	8.62970996422727	8.80243881615912	8.62808459338631	8.16142417236864	8.34685940669086	8.88353223345909	7.9246937583865	8.38035716132951	8.24506776514348	8.42650797929238	8.14967599898208	8.63884495145621	8.14117730468656	8.31399403765825
"Tmem219"	4.88958548820784	5.63478782168721	0.193403375540125	0	0.303322519297189	0.581227823366291	4.89859534152415	0	0	0	0.100101406845065	4.47242278373594	5.89483231141988	4.82972780829047	0.122518602272781	0.0611100888933891	0	0	4.89859534152415	0	4.39967013895673	4.05008371679505	5.85251327996902	0	3.88820746518712	5.0614176389963	0.0533046098846038	4.22283546677765	0	0.195636108480343	5.7062763594378	3.68838180697903	4.89271644566622	0.0854518510018495	0.0906682388358956
"Rpl35a"	6.72042896616001	6.85342184729609	6.61958908142877	6.43815809171271	6.8319785504885	6.31107437022238	7.12984967869547	6.77882621627983	6.45601593249648	6.4380416224284	7.31856088564325	6.86360399574148	6.71073756833067	7.21338616786816	6.98052805310533	6.77254551862151	6.68410338286682	6.66429794054798	7.12984967869547	6.66213427479907	6.82897424198832	6.54790476407564	6.24694576719842	6.15717511556465	5.37853936712236	5.9770188407748	6.11822058323499	6.05034279198785	6.32866415755805	6.33505800523598	6.14730466337389	6.28173904552576	6.59126202088194	6.15995809764751	6.10886731746403
"Nsa2"	5.35838571178859	5.33678681487242	5.36722077708744	5.14586898673809	6.39037018844814	4.92226922006632	5.31998997554107	5.2531043233889	5.48785289344298	5.47078087271107	6.32153490691443	6.87733935524301	5.15554281798207	5.74557618043054	5.70320316010212	5.46352437327118	5.40816837070811	5.20124177119825	5.31998997554107	5.03588339556246	6.21942798858516	4.86353709549973	5.53283745763189	4.63808542504616	5.09378410101974	2.88799894283203	4.94137397367162	4.64035485165731	5.15610937583586	4.21926921512538	4.90376136512808	4.99325770415192	3.49221212241846	3.9699148611146	4.73826523750796
"Rpl26"	9.71634105531957	9.92287276424668	9.5141715856076	9.59451122769341	9.95079207437625	9.4299150999375	9.63050740248737	9.59814929709764	9.66901081581532	9.7830047591668	10.7871924611993	9.98376318689319	9.39520421647043	10.0725881906682	9.79829033899418	9.93003503535517	9.78044462355886	9.39810448988636	9.63050740248737	9.9302036190671	9.62808277019371	9.60925447302562	9.17744943809475	9.79673076842727	9.14673921805166	9.03030572759759	9.4144886353956	8.80481186420421	9.13288268380627	9.10427637151666	9.33213727607382	9.48446242716449	9.38882023387385	9.15669492233909	9.00963549880252
"Dnajc30"	4.10330459603846	0.325281634120034	0	0	0.601238203816108	0	5.00536405466644	5.88034023614942	0	6.33052075466408	0	0	0	0.126198322777169	0	0.243086523982036	0	4.64518862450242	5.00536405466644	0.0522796872929578	0.857175248850636	0.16809000925919	5.79752924572741	5.79883076960134	0.125168623971555	5.09271063571478	0.035116414078336	4.4001553460842	0.233856163502746	0	0.625638949188383	3.71075685096525	0	0	4.12231655611133
"Rpl21-ps7"	4.58650656009312	4.38347620768436	4.15289728719897	4.20644787184963	4.76408071078379	4.01244352724154	4.06920376997269	4.05009242596057	4.13784776217606	4.25034769137827	4.75874555568135	4.58821691362884	4.59258859309733	4.42345043370641	4.76063080528323	4.63085973705791	4.65712548179812	4.09535060260751	4.06920376997269	4.73313195318625	4.2467272995146	4.11911543108398	4.07547273155326	4.25463183316689	3.83664120234937	3.49501714129304	3.91914936328767	3.94726405354015	4.06476216220023	3.92137920077966	4.00514843741288	3.81731626846018	4.35076595936932	3.88233002393882	3.77634617202136
"Gm14173"	6.10033013928025	6.87553435157324	6.30554924796385	6.03547875323233	6.38957369483333	6.04402465468723	6.33770574087563	6.0279745367751	6.36951010584563	5.95069935751632	6.78698834533049	6.262092965636	6.59189330431368	6.63398475725998	6.25939302049138	6.68444006455154	6.48981103981562	6.03376216019715	6.33770574087563	6.36006046383315	5.61620476133434	5.83440025663963	5.85590749721756	5.97396708417208	5.80257840128974	4.96846866099018	5.60298533447083	5.08767498668722	5.61464801300278	5.78638987445479	5.72011426449628	5.60713202203543	6.04663729547142	5.58497752871623	5.60857862954573
"Gm11361"	10.8568612283198	11.1939195529394	10.8353872574888	11.096280304153	10.7389620067033	10.6322318567994	10.9395498312244	10.9083701019449	10.6663926772856	10.907852071846	11.6697044645728	11.03303061222	10.813636914499	11.1360747225614	11.0396250787817	10.915139920164	10.9350545222565	10.6239272020599	10.9395498312244	11.1057448542075	10.716802316902	10.9999647775231	10.4523442128473	10.4486532143813	10.3775576032334	9.94841541796249	10.6400641360415	10.2002610798133	10.3629519923607	10.2628113156223	10.4263066929019	10.5804941287773	10.8073790741162	10.1824067689711	10.3784357583888
"4930534B04Rik"	0.0135478863526745	3.50043241068764	3.16641177229292	0.198290464666692	0.293517630417424	0.0158218110660973	4.78368713188903	5.38230065374	0.0449494063536875	0.0300354296612062	0	4.27629565697274	0	0	0.0429705176927268	0	5.20873183771149	0.0313764213548912	4.78368713188903	0.213510285398189	5.05538656612203	3.74064697902665	5.3559606439544	0.891377966398901	0.0150089285681641	0.188775634807154	6.08829003210202	0.731967819534297	0.0495232933952871	3.65472194329227	4.53510115387013	0	0	0	0
"1700029P11Rik"	0	5.92962769130128	5.3655525716344	0.175344472523107	0.0461888693245803	4.19151527596143	0	5.50910990517882	4.61165044443751	3.95276221051409	0.420908127681631	0	0	0	0	0	0.390155883732838	0	0	0	4.50611950766648	0.0997460223883502	5.46537702590251	0.0547451409136074	0	0	0	0	0.0404652034494592	0.0421723728783624	0	3.36743257459098	4.27061864083826	0	0.317776398399325
"Rpl21-ps8"	7.42814239097833	7.33349529420441	7.17086645345906	7.04930403348226	7.64265825567934	6.83756486315715	6.75611594145582	6.88765929868337	7.05789427665126	7.01419905207145	7.72525717818718	7.43077032774686	7.46368784220126	7.42040660708819	7.68360523043252	7.47759638414559	7.52009218249503	6.89582366203439	6.75611594145582	7.60678272556976	7.04041028309499	6.97938517946087	6.89984025808937	7.08658210417165	6.74514319347599	6.31394961078872	6.83645437936635	6.75435307169213	6.96023367169445	6.80325287243283	6.82789522128684	6.74428221227144	7.2002218382884	6.64397592849403	6.64536446009956
"Rps17"	8.85935152607328	9.24595907546335	8.88228844514017	8.76313931711485	8.76272751325338	8.12466415943342	8.76667134906807	8.81068408988255	8.49510750923736	8.20719983248513	9.59037184588878	9.02015213047796	9.05246752052855	9.15790268278964	8.96361283798306	8.8578597290256	8.81736423980566	8.54091457254411	8.76667134906807	8.62435682451351	8.76699592829497	8.18857895573315	7.92119827410215	7.97772067965032	7.29007415686435	6.89945360291148	7.91488139368796	7.73682131744816	8.06943902605664	8.05625836513877	7.84944888940099	7.94108869981549	8.85708525122187	7.98299357469431	8.51615701344793
"Gm6311"	8.28769391293474	8.68355259865047	8.56179580663308	8.5838763136364	8.28509700108904	8.3757432253046	8.58046586345471	8.73592828427765	8.42152207618455	8.29418419868123	8.90793016365117	8.76633013095037	8.64240555219109	8.70551834947399	8.76235878264434	8.71598257553098	8.31623174376415	8.52791092223492	8.58046586345471	8.56485065612963	8.45154907508205	8.44511005645962	8.44635135859361	8.55798439468491	8.48328776710467	7.83357955882381	8.52135702574119	7.99192427068274	8.58516912193288	8.082819658806	8.2648882420542	8.28583218888209	7.89991274440004	8.17247251402796	8.14872569567219
